model_tag,task_id,layer,head,seq_len,erank,stable_rank,energy_top1,energy_top5,diag_conc,mean_dist,domain,best_method,best_param,best_frob_rel,best_kl_mean,group_id
ministral8b,TR01,20,28,667,4.1745,1.036,0.9652,0.9998,0.0207,321.5155,travel,sparse_topk,40,0.002507,0.019688,ministral8b::TR01::20
ministral8b,TR01,20,29,667,3.7268,1.0345,0.9667,0.9997,0.0161,320.5849,travel,sparse_topk,40,0.002702,0.017095,ministral8b::TR01::20
ministral8b,TR01,20,30,667,19.1479,1.0754,0.9299,0.9972,0.0467,293.8955,travel,sparse_topk,40,0.004954,0.041404,ministral8b::TR01::20
ministral8b,TR01,20,31,667,6.1761,1.0481,0.9541,0.9992,0.0249,316.4837,travel,sparse_topk,40,0.003598,0.02159,ministral8b::TR01::20
ministral8b,TR01,21,0,667,8.7073,1.0154,0.9848,0.9987,0.0242,296.2692,travel,sparse_topk,40,0.008143,0.081966,ministral8b::TR01::21
ministral8b,TR01,21,1,667,63.5891,1.0509,0.9515,0.9757,0.0717,256.2804,travel,sparse_topk,40,0.005982,0.059194,ministral8b::TR01::21
ministral8b,TR01,21,2,667,54.7479,1.0353,0.9659,0.9855,0.0501,247.6607,travel,sparse_topk,40,0.011193,0.114823,ministral8b::TR01::21
ministral8b,TR01,21,3,667,12.2165,1.0175,0.9828,0.9983,0.0234,289.0621,travel,sparse_topk,40,0.008876,0.099871,ministral8b::TR01::21
ministral8b,TR01,21,4,667,168.3102,1.1085,0.9021,0.937,0.1364,204.7428,travel,sparse_topk,40,0.012785,0.146858,ministral8b::TR01::21
ministral8b,TR01,21,5,667,104.7789,1.0979,0.9108,0.9535,0.1421,237.903,travel,sparse_topk,40,0.004983,0.046036,ministral8b::TR01::21
ministral8b,TR01,21,6,667,163.4508,1.1579,0.8636,0.9034,0.2022,212.8944,travel,sparse_topk,40,0.005772,0.054336,ministral8b::TR01::21
ministral8b,TR01,21,7,667,67.1731,1.0691,0.9354,0.9801,0.0833,262.9768,travel,sparse_topk,40,0.007222,0.069085,ministral8b::TR01::21
ministral8b,TR01,21,8,667,328.0447,1.5267,0.655,0.682,0.3982,181.837,travel,sparse_topk,40,0.001548,0.009073,ministral8b::TR01::21
ministral8b,TR01,21,9,667,292.6732,1.1709,0.854,0.8775,0.1976,202.4416,travel,sparse_topk,40,0.010733,0.134363,ministral8b::TR01::21
ministral8b,TR01,21,10,667,494.6985,1.7398,0.5748,0.588,0.395,191.5475,travel,sparse_topk,40,0.001624,0.010101,ministral8b::TR01::21
ministral8b,TR01,21,11,667,259.7598,1.2431,0.8044,0.8309,0.3148,171.9599,travel,sparse_topk,40,0.004345,0.043236,ministral8b::TR01::21
ministral8b,TR01,21,12,667,135.5734,1.1404,0.8769,0.9565,0.1671,251.9197,travel,sparse_topk,40,0.001868,0.013582,ministral8b::TR01::21
ministral8b,TR01,21,13,667,340.5881,1.167,0.8569,0.8975,0.2261,213.1148,travel,sparse_topk,40,0.005905,0.059464,ministral8b::TR01::21
ministral8b,TR01,21,14,667,220.8066,1.3192,0.758,0.8584,0.2759,200.9475,travel,sparse_topk,40,0.001661,0.009541,ministral8b::TR01::21
ministral8b,TR01,21,15,667,83.5675,1.1393,0.8777,0.9587,0.1132,239.2729,travel,sparse_topk,40,0.002768,0.023348,ministral8b::TR01::21
ministral8b,TR01,21,16,667,66.2766,1.0345,0.9667,0.9843,0.1028,261.0917,travel,sparse_topk,40,0.009058,0.090714,ministral8b::TR01::21
ministral8b,TR01,21,17,667,61.7498,1.0891,0.9182,0.9713,0.1108,295.3838,travel,sparse_topk,40,0.005678,0.053013,ministral8b::TR01::21
ministral8b,TR01,21,18,667,215.4983,1.1071,0.9032,0.9306,0.1885,260.6417,travel,sparse_topk,40,0.002985,0.022468,ministral8b::TR01::21
ministral8b,TR01,21,19,667,64.5852,1.0671,0.9371,0.9635,0.1073,278.4965,travel,sparse_topk,40,0.006651,0.062284,ministral8b::TR01::21
ministral8b,TR01,21,20,667,70.197,1.0698,0.9347,0.9818,0.1071,226.5535,travel,sparse_topk,40,0.011352,0.113245,ministral8b::TR01::21
ministral8b,TR01,21,21,667,14.9463,1.0319,0.9691,0.9981,0.0339,274.1147,travel,sparse_topk,40,0.021043,0.25396,ministral8b::TR01::21
ministral8b,TR01,21,22,667,12.8745,1.0681,0.9362,0.9983,0.0411,295.2775,travel,sparse_topk,40,0.006278,0.058097,ministral8b::TR01::21
ministral8b,TR01,21,23,667,213.2152,1.0559,0.9471,0.9704,0.1305,214.5147,travel,sparse_topk,40,0.029207,0.352538,ministral8b::TR01::21
ministral8b,TR01,21,24,667,22.4346,1.1365,0.8799,0.9921,0.0299,267.4252,travel,sparse_topk,40,0.010881,0.13149,ministral8b::TR01::21
ministral8b,TR01,21,25,667,8.713,1.1136,0.898,0.9985,0.0312,308.9914,travel,sparse_topk,40,0.002446,0.016559,ministral8b::TR01::21
ministral8b,TR01,21,26,667,86.2612,1.1172,0.8951,0.9793,0.09,240.1059,travel,sparse_topk,40,0.009434,0.112813,ministral8b::TR01::21
ministral8b,TR01,21,27,667,44.0135,1.1911,0.8396,0.9854,0.0512,261.1316,travel,sparse_topk,40,0.006882,0.080036,ministral8b::TR01::21
ministral8b,TR01,21,28,667,12.3811,1.0463,0.9558,0.9971,0.0358,301.903,travel,sparse_topk,40,0.002604,0.018518,ministral8b::TR01::21
ministral8b,TR01,21,29,667,17.8196,1.0402,0.9613,0.9964,0.0405,284.0124,travel,sparse_topk,40,0.008333,0.098144,ministral8b::TR01::21
ministral8b,TR01,21,30,667,95.0285,1.0738,0.9312,0.9542,0.1402,257.7751,travel,sparse_topk,40,0.001842,0.010997,ministral8b::TR01::21
ministral8b,TR01,21,31,667,164.6091,1.2738,0.785,0.8835,0.1976,194.5309,travel,sparse_topk,40,0.00839,0.121241,ministral8b::TR01::21
ministral8b,TR01,22,0,667,193.3414,1.2069,0.8286,0.883,0.1728,201.5591,travel,sparse_topk,40,0.006656,0.075693,ministral8b::TR01::22
ministral8b,TR01,22,1,667,123.6959,1.0965,0.912,0.9617,0.136,238.623,travel,sparse_topk,40,0.005141,0.059161,ministral8b::TR01::22
ministral8b,TR01,22,2,667,336.9832,1.2351,0.8097,0.849,0.241,193.7011,travel,sparse_topk,40,0.006301,0.067441,ministral8b::TR01::22
ministral8b,TR01,22,3,667,241.1514,1.3581,0.7363,0.7786,0.332,180.4565,travel,sparse_topk,40,0.001835,0.012173,ministral8b::TR01::22
ministral8b,TR01,22,4,667,255.7206,1.2536,0.7977,0.8246,0.2987,223.3878,travel,sparse_topk,40,0.001141,0.001611,ministral8b::TR01::22
ministral8b,TR01,22,5,667,440.7337,2.1257,0.4704,0.4964,0.5343,155.0152,travel,sparse_topk,40,0.001002,0.001184,ministral8b::TR01::22
ministral8b,TR01,22,6,667,145.8095,1.0629,0.9408,0.9859,0.0976,291.053,travel,sparse_topk,40,0.002108,0.015879,ministral8b::TR01::22
ministral8b,TR01,22,7,667,6.2753,1.0388,0.9626,0.9998,0.0248,320.139,travel,sparse_topk,40,0.002189,0.017456,ministral8b::TR01::22
ministral8b,TR01,22,8,667,44.7282,1.0238,0.9767,0.9908,0.0785,299.5254,travel,sparse_topk,40,0.001502,0.006094,ministral8b::TR01::22
ministral8b,TR01,22,9,667,38.4599,1.0247,0.9759,0.9924,0.0614,254.1888,travel,sparse_topk,40,0.012921,0.143958,ministral8b::TR01::22
ministral8b,TR01,22,10,667,15.2797,1.0137,0.9865,0.9975,0.0376,309.5836,travel,sparse_topk,40,0.00469,0.041546,ministral8b::TR01::22
ministral8b,TR01,22,11,667,76.1952,1.0185,0.9818,0.9905,0.0889,283.2733,travel,sparse_topk,40,0.004669,0.041121,ministral8b::TR01::22
ministral8b,TR01,22,12,667,81.8145,1.0688,0.9356,0.9724,0.1001,253.3906,travel,sparse_topk,40,0.005606,0.055111,ministral8b::TR01::22
ministral8b,TR01,22,13,667,169.6591,1.1893,0.8408,0.8758,0.2374,202.5315,travel,sparse_topk,40,0.002397,0.021164,ministral8b::TR01::22
ministral8b,TR01,22,14,667,62.8232,1.0631,0.9407,0.9795,0.0863,262.926,travel,sparse_topk,40,0.005642,0.057631,ministral8b::TR01::22
ministral8b,TR01,22,15,667,58.7695,1.0438,0.958,0.984,0.0826,260.0427,travel,sparse_topk,40,0.004915,0.056881,ministral8b::TR01::22
ministral8b,TR01,22,16,667,57.1479,1.0997,0.9094,0.9831,0.0949,286.7167,travel,sparse_topk,40,0.001345,0.004688,ministral8b::TR01::22
ministral8b,TR01,22,17,667,70.1011,1.089,0.9183,0.9795,0.1132,283.6763,travel,sparse_topk,40,0.00131,0.004672,ministral8b::TR01::22
ministral8b,TR01,22,18,667,75.4766,1.1147,0.8971,0.9707,0.1243,268.8937,travel,sparse_topk,40,0.00134,0.006407,ministral8b::TR01::22
ministral8b,TR01,22,19,667,64.7556,1.1194,0.8933,0.9604,0.1069,265.7575,travel,sparse_topk,40,0.001352,0.005642,ministral8b::TR01::22
ministral8b,TR01,22,20,667,45.0817,1.0337,0.9674,0.988,0.0826,283.8587,travel,sparse_topk,40,0.001956,0.011352,ministral8b::TR01::22
ministral8b,TR01,22,21,667,90.7705,1.0644,0.9395,0.9648,0.1114,233.3612,travel,sparse_topk,40,0.006482,0.069473,ministral8b::TR01::22
ministral8b,TR01,22,22,667,20.7902,1.0287,0.9721,0.9971,0.0411,296.3723,travel,sparse_topk,40,0.00349,0.028825,ministral8b::TR01::22
ministral8b,TR01,22,23,667,31.6647,1.0628,0.9409,0.991,0.0477,273.4719,travel,sparse_topk,40,0.004703,0.045821,ministral8b::TR01::22
ministral8b,TR01,22,24,667,102.8061,1.0947,0.9135,0.9667,0.129,215.7011,travel,sparse_topk,40,0.009823,0.101864,ministral8b::TR01::22
ministral8b,TR01,22,25,667,6.3539,1.0603,0.9432,0.9993,0.0271,318.4628,travel,sparse_topk,40,0.004234,0.029967,ministral8b::TR01::22
ministral8b,TR01,22,26,667,29.3757,1.0265,0.9742,0.9969,0.0473,295.7745,travel,sparse_topk,40,0.011907,0.111287,ministral8b::TR01::22
ministral8b,TR01,22,27,667,30.457,1.0861,0.9207,0.9709,0.081,296.1773,travel,sparse_topk,40,0.002927,0.022512,ministral8b::TR01::22
ministral8b,TR01,22,28,667,117.4197,1.0857,0.921,0.9545,0.1365,226.1713,travel,sparse_topk,40,0.006165,0.070341,ministral8b::TR01::22
ministral8b,TR01,22,29,667,32.3179,1.0356,0.9656,0.993,0.0664,296.6421,travel,sparse_topk,40,0.002824,0.02029,ministral8b::TR01::22
ministral8b,TR01,22,30,667,13.9876,1.0182,0.9821,0.9964,0.0447,306.7091,travel,sparse_topk,40,0.002528,0.020338,ministral8b::TR01::22
ministral8b,TR01,22,31,667,15.6221,1.0591,0.9442,0.995,0.0445,302.6149,travel,sparse_topk,40,0.001854,0.011159,ministral8b::TR01::22
ministral8b,TR01,23,0,667,10.4373,1.0687,0.9357,0.9924,0.0205,300.4919,travel,sparse_topk,40,0.001686,0.009854,ministral8b::TR01::23
ministral8b,TR01,23,1,667,57.5004,1.3302,0.7518,0.8988,0.0985,240.9261,travel,sparse_topk,40,0.001863,0.012975,ministral8b::TR01::23
ministral8b,TR01,23,2,667,66.8157,1.0662,0.9379,0.9736,0.0915,245.3778,travel,sparse_topk,40,0.009994,0.106424,ministral8b::TR01::23
ministral8b,TR01,23,3,667,5.7156,1.0578,0.9454,0.9995,0.0213,301.3607,travel,sparse_topk,40,0.010464,0.116006,ministral8b::TR01::23
ministral8b,TR01,23,4,667,138.9548,1.1426,0.8752,0.9291,0.1861,246.3449,travel,sparse_topk,40,0.001689,0.009863,ministral8b::TR01::23
ministral8b,TR01,23,5,667,231.0785,1.4841,0.6738,0.7576,0.3066,196.8106,travel,sparse_topk,40,0.001333,0.005698,ministral8b::TR01::23
ministral8b,TR01,23,6,667,157.268,1.1564,0.8648,0.9237,0.1477,243.0525,travel,sparse_topk,40,0.005868,0.050606,ministral8b::TR01::23
ministral8b,TR01,23,7,667,43.4391,1.0824,0.9239,0.986,0.0847,285.1529,travel,sparse_topk,40,0.00149,0.006077,ministral8b::TR01::23
ministral8b,TR01,23,8,667,198.5655,1.0809,0.9251,0.9511,0.1764,231.0822,travel,sparse_topk,40,0.005481,0.04353,ministral8b::TR01::23
ministral8b,TR01,23,9,667,130.2111,1.0595,0.9438,0.978,0.1442,256.0641,travel,sparse_topk,40,0.002671,0.017845,ministral8b::TR01::23
ministral8b,TR01,23,10,667,17.351,1.0556,0.9473,0.9955,0.0306,302.0179,travel,sparse_topk,40,0.004379,0.035041,ministral8b::TR01::23
ministral8b,TR01,23,11,667,96.4742,1.0649,0.939,0.9735,0.1352,264.0693,travel,sparse_topk,40,0.001892,0.01054,ministral8b::TR01::23
ministral8b,TR01,23,12,667,4.9897,1.0138,0.9864,0.999,0.0328,325.0402,travel,sparse_topk,40,0.001685,0.008981,ministral8b::TR01::23
ministral8b,TR01,23,13,667,16.6377,1.0297,0.9712,0.9935,0.0577,319.0076,travel,sparse_topk,40,0.001295,0.002518,ministral8b::TR01::23
ministral8b,TR01,23,14,667,8.898,1.0152,0.9851,0.9991,0.0315,311.2755,travel,sparse_topk,40,0.002924,0.022657,ministral8b::TR01::23
ministral8b,TR01,23,15,667,6.5098,1.0172,0.9831,0.9989,0.0302,323.6916,travel,sparse_topk,40,0.001493,0.005253,ministral8b::TR01::23
ministral8b,TR01,23,16,667,130.2075,1.1549,0.8659,0.9204,0.1339,211.5525,travel,sparse_topk,40,0.008644,0.085952,ministral8b::TR01::23
ministral8b,TR01,23,17,667,85.932,1.1095,0.9013,0.9605,0.0925,259.3731,travel,sparse_topk,40,0.004474,0.035866,ministral8b::TR01::23
ministral8b,TR01,23,18,667,60.4853,1.077,0.9285,0.9773,0.0733,266.3023,travel,sparse_topk,40,0.008886,0.079146,ministral8b::TR01::23
ministral8b,TR01,23,19,667,42.8343,1.0961,0.9123,0.9759,0.0669,280.8822,travel,sparse_topk,40,0.002525,0.016134,ministral8b::TR01::23
ministral8b,TR01,23,20,667,91.8435,1.0396,0.9619,0.9699,0.1467,251.7468,travel,sparse_topk,40,0.001987,0.012349,ministral8b::TR01::23
ministral8b,TR01,23,21,667,3.5077,1.0108,0.9894,0.9997,0.0197,324.4425,travel,sparse_topk,40,0.001319,0.003934,ministral8b::TR01::23
ministral8b,TR01,23,22,667,28.2368,1.0243,0.9763,0.9897,0.0592,299.1398,travel,sparse_topk,40,0.002242,0.013515,ministral8b::TR01::23
ministral8b,TR01,23,23,667,26.1458,1.0512,0.9513,0.9678,0.0737,308.6991,travel,sparse_topk,40,0.001261,0.002816,ministral8b::TR01::23
ministral8b,TR01,23,24,667,28.0267,1.0202,0.9802,0.9949,0.0597,304.3886,travel,sparse_topk,40,0.001519,0.00787,ministral8b::TR01::23
ministral8b,TR01,23,25,667,108.6764,1.1195,0.8932,0.9104,0.137,279.3945,travel,sparse_topk,40,0.001693,0.010266,ministral8b::TR01::23
ministral8b,TR01,23,26,667,4.9765,1.0277,0.973,0.9998,0.0247,315.4134,travel,sparse_topk,40,0.004024,0.036664,ministral8b::TR01::23
ministral8b,TR01,23,27,667,11.068,1.0183,0.9821,0.9993,0.0324,310.3277,travel,sparse_topk,40,0.005386,0.053042,ministral8b::TR01::23
ministral8b,TR01,23,28,667,3.4407,1.0229,0.9776,0.9998,0.0172,319.1692,travel,sparse_topk,40,0.00391,0.034201,ministral8b::TR01::23
ministral8b,TR01,23,29,667,9.6813,1.0402,0.9614,0.9968,0.0334,294.3147,travel,sparse_topk,40,0.004896,0.048422,ministral8b::TR01::23
ministral8b,TR01,23,30,667,41.8983,1.0486,0.9537,0.9837,0.0798,277.2397,travel,sparse_topk,40,0.003951,0.034833,ministral8b::TR01::23
ministral8b,TR01,23,31,667,24.5187,1.0935,0.9145,0.9844,0.0473,277.3807,travel,sparse_topk,40,0.005328,0.049315,ministral8b::TR01::23
ministral8b,TR01,24,0,667,2.7543,1.024,0.9766,1.0,0.0187,322.8319,travel,sparse_topk,40,0.001371,0.003822,ministral8b::TR01::24
ministral8b,TR01,24,1,667,27.0268,1.0369,0.9644,0.9839,0.0577,305.9319,travel,sparse_topk,40,0.002482,0.016547,ministral8b::TR01::24
ministral8b,TR01,24,2,667,67.6592,1.0955,0.9129,0.9362,0.1161,295.4988,travel,sparse_topk,40,0.001389,0.004214,ministral8b::TR01::24
ministral8b,TR01,24,3,667,2.4537,1.0092,0.9909,1.0,0.0168,324.8633,travel,sparse_topk,40,0.001804,0.010861,ministral8b::TR01::24
ministral8b,TR01,24,4,667,2.6431,1.0051,0.9949,1.0,0.0184,325.0063,travel,sparse_topk,40,0.002074,0.013085,ministral8b::TR01::24
ministral8b,TR01,24,5,667,7.3132,1.0076,0.9924,0.9994,0.0287,307.8797,travel,sparse_topk,40,0.006,0.05854,ministral8b::TR01::24
ministral8b,TR01,24,6,667,5.5875,1.0075,0.9925,0.9996,0.0266,310.9831,travel,sparse_topk,40,0.006072,0.052353,ministral8b::TR01::24
ministral8b,TR01,24,7,667,3.9468,1.0059,0.9942,0.9998,0.0214,326.0697,travel,sparse_topk,40,0.00155,0.007987,ministral8b::TR01::24
ministral8b,TR01,24,8,667,47.4982,1.2272,0.8149,0.9832,0.0866,276.5863,travel,sparse_topk,40,0.001692,0.009648,ministral8b::TR01::24
ministral8b,TR01,24,9,667,237.1957,1.3699,0.73,0.8574,0.296,219.4579,travel,sparse_topk,40,0.001287,0.005734,ministral8b::TR01::24
ministral8b,TR01,24,10,667,127.5646,1.2562,0.796,0.9566,0.1563,252.9841,travel,sparse_topk,40,0.001522,0.007849,ministral8b::TR01::24
ministral8b,TR01,24,11,667,450.934,1.4661,0.6821,0.7578,0.3061,174.7966,travel,sparse_topk,40,0.010372,0.107428,ministral8b::TR01::24
ministral8b,TR01,24,12,667,13.0176,1.0483,0.9539,0.9979,0.0281,295.917,travel,sparse_topk,40,0.003241,0.030166,ministral8b::TR01::24
ministral8b,TR01,24,13,667,10.5599,1.0344,0.9667,0.9981,0.0296,299.625,travel,sparse_topk,40,0.004167,0.037977,ministral8b::TR01::24
ministral8b,TR01,24,14,667,16.5144,1.0549,0.9479,0.9969,0.0318,295.9382,travel,sparse_topk,40,0.003328,0.029476,ministral8b::TR01::24
ministral8b,TR01,24,15,667,10.3255,1.0592,0.9441,0.9981,0.0226,303.9023,travel,sparse_topk,40,0.002195,0.016014,ministral8b::TR01::24
ministral8b,TR01,24,16,667,37.0934,1.086,0.9208,0.9767,0.0583,272.6475,travel,sparse_topk,40,0.005697,0.061523,ministral8b::TR01::24
ministral8b,TR01,24,17,667,8.1044,1.0505,0.952,0.9975,0.0228,308.5287,travel,sparse_topk,40,0.003012,0.027261,ministral8b::TR01::24
ministral8b,TR01,24,18,667,31.5366,1.1492,0.8702,0.9803,0.0256,261.3211,travel,sparse_topk,40,0.011915,0.134928,ministral8b::TR01::24
ministral8b,TR01,24,19,667,20.5452,1.055,0.9479,0.9956,0.034,265.9286,travel,sparse_topk,40,0.015504,0.207748,ministral8b::TR01::24
ministral8b,TR01,24,20,667,64.8541,1.1224,0.891,0.9662,0.1135,240.1454,travel,sparse_topk,40,0.003108,0.029072,ministral8b::TR01::24
ministral8b,TR01,24,21,667,136.144,1.1485,0.8707,0.9516,0.171,255.5715,travel,sparse_topk,40,0.003721,0.028785,ministral8b::TR01::24
ministral8b,TR01,24,22,667,42.4142,1.0638,0.94,0.9903,0.0798,280.3257,travel,sparse_topk,40,0.004606,0.045251,ministral8b::TR01::24
ministral8b,TR01,24,23,667,36.6463,1.1048,0.9051,0.9666,0.0538,268.4226,travel,sparse_topk,40,0.001921,0.010602,ministral8b::TR01::24
ministral8b,TR01,24,24,667,4.2434,1.0062,0.9938,0.9994,0.0233,324.6068,travel,sparse_topk,40,0.001599,0.007154,ministral8b::TR01::24
ministral8b,TR01,24,25,667,9.5993,1.0099,0.9902,0.997,0.0338,321.3565,travel,sparse_topk,40,0.001703,0.008643,ministral8b::TR01::24
ministral8b,TR01,24,26,667,5.0613,1.0067,0.9933,0.9993,0.0285,323.7617,travel,sparse_topk,40,0.002046,0.009993,ministral8b::TR01::24
ministral8b,TR01,24,27,667,5.8872,1.0119,0.9883,0.999,0.0286,323.3903,travel,sparse_topk,40,0.001892,0.011394,ministral8b::TR01::24
ministral8b,TR01,24,28,667,4.1899,1.0193,0.981,0.9999,0.022,316.2713,travel,sparse_topk,40,0.005404,0.052446,ministral8b::TR01::24
ministral8b,TR01,24,29,667,3.3299,1.0168,0.9835,0.9999,0.0194,322.367,travel,sparse_topk,40,0.00301,0.023984,ministral8b::TR01::24
ministral8b,TR01,24,30,667,26.6884,1.0394,0.9621,0.9927,0.0513,310.5961,travel,sparse_topk,40,0.003855,0.036248,ministral8b::TR01::24
ministral8b,TR01,24,31,667,37.3091,1.0598,0.9436,0.9737,0.0712,303.5616,travel,sparse_topk,40,0.003309,0.029267,ministral8b::TR01::24
ministral8b,TR01,25,0,667,8.5624,1.0057,0.9944,0.9988,0.0295,308.0197,travel,sparse_topk,40,0.007004,0.07242,ministral8b::TR01::25
ministral8b,TR01,25,1,667,16.1264,1.0132,0.987,0.9962,0.0354,299.2985,travel,sparse_topk,40,0.009514,0.099096,ministral8b::TR01::25
ministral8b,TR01,25,2,667,110.0501,1.1843,0.8444,0.8681,0.1615,262.9846,travel,sparse_topk,40,0.004911,0.045076,ministral8b::TR01::25
ministral8b,TR01,25,3,667,30.4803,1.0321,0.9689,0.9802,0.0601,299.6994,travel,sparse_topk,40,0.006643,0.064611,ministral8b::TR01::25
ministral8b,TR01,25,4,667,12.7153,1.0912,0.9164,0.9975,0.0382,315.8521,travel,sparse_topk,40,0.004595,0.031758,ministral8b::TR01::25
ministral8b,TR01,25,5,667,5.8144,1.1115,0.8997,0.9995,0.0264,316.2238,travel,sparse_topk,40,0.002627,0.019725,ministral8b::TR01::25
ministral8b,TR01,25,6,667,41.7896,1.1243,0.8894,0.983,0.0721,298.3467,travel,sparse_topk,40,0.001473,0.006471,ministral8b::TR01::25
ministral8b,TR01,25,7,667,23.5533,1.1151,0.8968,0.9893,0.057,298.8548,travel,sparse_topk,40,0.004439,0.035493,ministral8b::TR01::25
ministral8b,TR01,25,8,667,142.3365,1.0578,0.9454,0.9575,0.157,272.3028,travel,sparse_topk,40,0.001373,0.006004,ministral8b::TR01::25
ministral8b,TR01,25,9,667,30.1668,1.0378,0.9635,0.9863,0.0514,284.8577,travel,sparse_topk,40,0.004368,0.041169,ministral8b::TR01::25
ministral8b,TR01,25,10,667,71.2381,1.0387,0.9628,0.9801,0.1002,285.4717,travel,sparse_topk,40,0.002688,0.01709,ministral8b::TR01::25
ministral8b,TR01,25,11,667,23.3373,1.0402,0.9614,0.9932,0.042,280.6859,travel,sparse_topk,40,0.005545,0.051405,ministral8b::TR01::25
ministral8b,TR01,25,12,667,23.0999,1.1079,0.9026,0.9954,0.0544,311.0324,travel,sparse_topk,40,0.004028,0.030986,ministral8b::TR01::25
ministral8b,TR01,25,13,667,57.0337,1.0536,0.9491,0.9885,0.0792,253.6249,travel,sparse_topk,40,0.011101,0.118471,ministral8b::TR01::25
ministral8b,TR01,25,14,667,19.5754,1.1056,0.9044,0.9958,0.0464,313.7269,travel,sparse_topk,40,0.002853,0.019418,ministral8b::TR01::25
ministral8b,TR01,25,15,667,63.011,1.0971,0.9115,0.9835,0.0893,225.3754,travel,sparse_topk,40,0.011824,0.170485,ministral8b::TR01::25
ministral8b,TR01,25,16,667,19.8152,1.1306,0.8845,0.9973,0.0484,299.3667,travel,sparse_topk,40,0.004086,0.030866,ministral8b::TR01::25
ministral8b,TR01,25,17,667,308.0396,1.1878,0.8419,0.8883,0.2218,204.2349,travel,sparse_topk,40,0.010145,0.117663,ministral8b::TR01::25
ministral8b,TR01,25,18,667,201.8766,1.4337,0.6975,0.7973,0.2645,192.9228,travel,sparse_topk,40,0.00476,0.050995,ministral8b::TR01::25
ministral8b,TR01,25,19,667,85.1024,1.1886,0.8413,0.9695,0.1346,267.0264,travel,sparse_topk,40,0.002315,0.016116,ministral8b::TR01::25
ministral8b,TR01,25,20,667,45.0443,1.2181,0.8209,0.9553,0.0304,250.205,travel,sparse_topk,40,0.006031,0.057031,ministral8b::TR01::25
ministral8b,TR01,25,21,667,21.1419,1.1921,0.8389,0.9806,0.0227,268.6714,travel,sparse_topk,40,0.00746,0.079062,ministral8b::TR01::25
ministral8b,TR01,25,22,667,34.6446,1.0806,0.9254,0.9818,0.0539,258.259,travel,sparse_topk,40,0.01045,0.118847,ministral8b::TR01::25
ministral8b,TR01,25,23,667,9.2446,1.0561,0.9469,0.9988,0.0216,282.9258,travel,sparse_topk,40,0.015735,0.18666,ministral8b::TR01::25
ministral8b,TR01,25,24,667,5.1378,1.007,0.993,0.9997,0.0201,310.6377,travel,sparse_topk,40,0.005841,0.057009,ministral8b::TR01::25
ministral8b,TR01,25,25,667,280.1151,1.1472,0.8717,0.887,0.202,233.3467,travel,sparse_topk,40,0.004292,0.035076,ministral8b::TR01::25
ministral8b,TR01,25,26,667,89.8996,1.0462,0.9558,0.9686,0.0944,241.1349,travel,sparse_topk,40,0.009531,0.094721,ministral8b::TR01::25
ministral8b,TR01,25,27,667,107.7933,1.067,0.9372,0.9527,0.0684,252.7829,travel,sparse_topk,40,0.002904,0.02481,ministral8b::TR01::25
ministral8b,TR01,25,28,667,136.4783,1.0931,0.9148,0.9534,0.0945,243.9531,travel,sparse_topk,40,0.002491,0.018631,ministral8b::TR01::25
ministral8b,TR01,25,29,667,29.1014,1.0467,0.9554,0.9843,0.0327,294.8242,travel,sparse_topk,40,0.001377,0.004735,ministral8b::TR01::25
ministral8b,TR01,25,30,667,121.8803,1.2193,0.8201,0.8793,0.0575,250.0168,travel,sparse_topk,40,0.001597,0.008126,ministral8b::TR01::25
ministral8b,TR01,25,31,667,84.145,1.081,0.925,0.9448,0.1317,263.8155,travel,sparse_topk,40,0.001679,0.008405,ministral8b::TR01::25
