model_tag,task_id,layer,head,seq_len,erank,stable_rank,energy_top1,energy_top5,diag_conc,mean_dist,domain,best_non_sparse_method,best_non_sparse_param,best_non_sparse_frob_rel,best_non_sparse_kl_mean,group_id
ministral8b,BZ05,18,1,312,119.6658,1.3881,0.7204,0.8106,0.2799,84.4953,business,lowrank,16,0.399349,0.772545,ministral8b::BZ05::18
ministral8b,BZ05,18,2,312,41.8226,1.0927,0.9151,0.9829,0.1081,115.8348,business,lowrank,16,0.124993,0.335265,ministral8b::BZ05::18
ministral8b,BZ05,18,3,312,150.6045,1.7288,0.5784,0.6495,0.4274,64.8917,business,lowrank,16,0.5416,1.045082,ministral8b::BZ05::18
ministral8b,BZ05,18,4,312,12.7615,1.0323,0.9688,0.9966,0.0721,134.5425,business,lowrank,16,0.05231,0.132109,ministral8b::BZ05::18
ministral8b,BZ05,18,5,312,7.3755,1.0243,0.9763,0.9993,0.0486,144.4779,business,lowrank,16,0.026955,0.077871,ministral8b::BZ05::18
ministral8b,BZ05,18,6,312,4.9233,1.0367,0.9646,0.9991,0.044,144.4825,business,lowrank,16,0.016793,0.046299,ministral8b::BZ05::18
ministral8b,BZ05,18,7,312,11.9856,1.0276,0.9731,0.9965,0.0602,133.3606,business,lowrank,16,0.050822,0.123744,ministral8b::BZ05::18
ministral8b,BZ05,18,8,312,68.0728,1.0777,0.9279,0.9607,0.1439,111.1131,business,lowrank,16,0.197912,0.447086,ministral8b::BZ05::18
ministral8b,BZ05,18,9,312,41.4706,1.0641,0.9398,0.9809,0.0828,127.9319,business,lowrank,16,0.134889,0.294054,ministral8b::BZ05::18
ministral8b,BZ05,18,10,312,24.5542,1.059,0.9443,0.9856,0.0559,129.1419,business,lowrank,16,0.098662,0.238083,ministral8b::BZ05::18
ministral8b,BZ05,18,11,312,9.6308,1.0358,0.9655,0.9974,0.0404,135.5334,business,lowrank,16,0.041265,0.123462,ministral8b::BZ05::18
ministral8b,BZ05,18,12,312,20.5634,1.0648,0.9391,0.9861,0.0792,131.2654,business,lowrank,16,0.102662,0.179409,ministral8b::BZ05::18
ministral8b,BZ05,18,13,312,21.9254,1.0595,0.9438,0.9895,0.0616,129.3703,business,lowrank,16,0.102363,0.214697,ministral8b::BZ05::18
ministral8b,BZ05,18,14,312,29.612,1.077,0.9285,0.9777,0.0657,134.0255,business,lowrank,16,0.122449,0.244562,ministral8b::BZ05::18
ministral8b,BZ05,18,15,312,15.7127,1.0783,0.9274,0.9928,0.0474,141.0126,business,lowrank,16,0.073382,0.136795,ministral8b::BZ05::18
ministral8b,BZ05,18,16,312,16.9645,1.0374,0.964,0.9942,0.0771,126.0385,business,lowrank,16,0.06693,0.168105,ministral8b::BZ05::18
ministral8b,BZ05,18,17,312,3.352,1.0422,0.9595,0.9997,0.0343,144.1592,business,lowrank,16,0.01156,0.019678,ministral8b::BZ05::18
ministral8b,BZ05,18,18,312,6.599,1.0264,0.9743,0.9991,0.05,131.3078,business,lowrank,16,0.029582,0.061213,ministral8b::BZ05::18
ministral8b,BZ05,18,19,312,3.9946,1.021,0.9795,0.9998,0.0405,143.1246,business,lowrank,16,0.014175,0.034352,ministral8b::BZ05::18
ministral8b,BZ05,18,20,312,34.161,1.0714,0.9334,0.9852,0.1177,114.1903,business,lowrank,16,0.111015,0.268723,ministral8b::BZ05::18
ministral8b,BZ05,18,21,312,24.1286,1.0478,0.9544,0.9936,0.089,125.8722,business,lowrank,16,0.075418,0.23334,ministral8b::BZ05::18
ministral8b,BZ05,18,22,312,33.5909,1.0682,0.9362,0.9888,0.1112,119.5793,business,lowrank,16,0.105658,0.291951,ministral8b::BZ05::18
ministral8b,BZ05,18,23,312,62.2183,1.1214,0.8917,0.9548,0.1799,100.8649,business,lowrank,16,0.187687,0.457968,ministral8b::BZ05::18
ministral8b,BZ05,18,24,312,76.2034,1.2023,0.8318,0.9318,0.23,108.4844,business,lowrank,16,0.220678,0.488122,ministral8b::BZ05::18
ministral8b,BZ05,18,25,312,111.5573,1.5978,0.6259,0.7202,0.379,76.5528,business,lowrank,16,0.491085,0.930023,ministral8b::BZ05::18
ministral8b,BZ05,18,26,312,57.2248,1.1111,0.9,0.9682,0.1752,117.9033,business,lowrank,16,0.164867,0.401213,ministral8b::BZ05::18
ministral8b,BZ05,18,27,312,246.8537,1.7171,0.5824,0.6125,0.4536,72.0578,business,lowrank,16,0.60993,1.485655,ministral8b::BZ05::18
ministral8b,BZ05,18,28,312,76.2857,1.4209,0.7038,0.938,0.1942,98.7768,business,lowrank,16,0.224861,0.485993,ministral8b::BZ05::18
ministral8b,BZ05,18,29,312,151.4866,1.3569,0.737,0.8663,0.2189,91.9503,business,lowrank,16,0.349311,0.712279,ministral8b::BZ05::18
ministral8b,BZ05,18,30,312,28.6636,1.3374,0.7477,0.9862,0.0984,121.8522,business,lowrank,16,0.095554,0.216549,ministral8b::BZ05::18
ministral8b,BZ05,18,31,312,48.591,1.3254,0.7545,0.9605,0.1516,108.8323,business,lowrank,16,0.164261,0.341972,ministral8b::BZ05::18
ministral8b,BZ05,19,0,312,72.4047,1.2541,0.7974,0.9451,0.2195,106.0127,business,lowrank,16,0.221053,0.467092,ministral8b::BZ05::19
ministral8b,BZ05,19,1,312,19.424,1.1609,0.8614,0.9942,0.1025,128.6103,business,lowrank,16,0.070861,0.153585,ministral8b::BZ05::19
ministral8b,BZ05,19,2,312,41.8804,1.1819,0.8461,0.9827,0.1488,123.9986,business,lowrank,16,0.125791,0.324388,ministral8b::BZ05::19
ministral8b,BZ05,19,3,312,228.3378,1.4814,0.6751,0.7243,0.3543,89.8831,business,lowrank,16,0.516973,1.376751,ministral8b::BZ05::19
ministral8b,BZ05,19,4,312,33.5808,1.0671,0.9371,0.9833,0.1153,121.1221,business,lowrank,16,0.105632,0.261695,ministral8b::BZ05::19
ministral8b,BZ05,19,5,312,149.1168,1.3088,0.7641,0.8104,0.3149,82.4317,business,lowrank,16,0.409304,0.818793,ministral8b::BZ05::19
ministral8b,BZ05,19,6,312,135.0828,1.1367,0.8797,0.9082,0.2296,90.7103,business,lowrank,16,0.285969,0.591589,ministral8b::BZ05::19
ministral8b,BZ05,19,7,312,82.6204,1.0964,0.9121,0.9422,0.2039,101.0081,business,lowrank,16,0.233823,0.540555,ministral8b::BZ05::19
ministral8b,BZ05,19,8,312,149.712,1.3869,0.721,0.758,0.4229,78.7865,business,lowrank,16,0.463607,1.073917,ministral8b::BZ05::19
ministral8b,BZ05,19,9,312,139.4767,1.3025,0.7678,0.8093,0.3754,81.2014,business,lowrank,16,0.411008,0.924145,ministral8b::BZ05::19
ministral8b,BZ05,19,10,312,147.0668,1.5277,0.6546,0.7091,0.4287,66.1869,business,lowrank,16,0.496645,1.011352,ministral8b::BZ05::19
ministral8b,BZ05,19,11,312,173.5717,1.3316,0.751,0.7876,0.378,77.1964,business,lowrank,16,0.430039,0.972435,ministral8b::BZ05::19
ministral8b,BZ05,19,12,312,19.9389,1.0406,0.961,0.9944,0.0612,130.9776,business,lowrank,16,0.073644,0.17383,ministral8b::BZ05::19
ministral8b,BZ05,19,13,312,38.8646,1.0772,0.9283,0.9745,0.0615,122.9056,business,lowrank,16,0.13841,0.286535,ministral8b::BZ05::19
ministral8b,BZ05,19,14,312,23.4695,1.0669,0.9373,0.987,0.0647,125.1653,business,lowrank,16,0.097734,0.178913,ministral8b::BZ05::19
ministral8b,BZ05,19,15,312,58.9861,1.2913,0.7744,0.8738,0.1426,104.7002,business,lowrank,16,0.282539,0.465105,ministral8b::BZ05::19
ministral8b,BZ05,19,16,312,4.7899,1.053,0.9497,0.9997,0.0425,142.1087,business,lowrank,16,0.020805,0.050785,ministral8b::BZ05::19
ministral8b,BZ05,19,17,312,50.2865,1.1359,0.8804,0.9272,0.1927,113.4595,business,lowrank,16,0.205976,0.386665,ministral8b::BZ05::19
ministral8b,BZ05,19,18,312,6.0375,1.039,0.9625,0.9995,0.0459,138.6679,business,lowrank,16,0.022521,0.060124,ministral8b::BZ05::19
ministral8b,BZ05,19,19,312,33.0073,1.0576,0.9456,0.9797,0.1418,124.4733,business,lowrank,16,0.130331,0.272785,ministral8b::BZ05::19
ministral8b,BZ05,19,20,312,137.9301,1.3815,0.7239,0.8045,0.3658,82.0767,business,lowrank,16,0.423811,0.925505,ministral8b::BZ05::19
ministral8b,BZ05,19,21,312,106.7613,1.2455,0.8029,0.8803,0.3149,92.1294,business,lowrank,16,0.319951,0.73752,ministral8b::BZ05::19
ministral8b,BZ05,19,22,312,231.2381,1.5708,0.6366,0.6702,0.3888,80.546,business,lowrank,16,0.561096,1.483681,ministral8b::BZ05::19
ministral8b,BZ05,19,23,312,97.4314,1.2496,0.8003,0.8903,0.2887,100.5716,business,lowrank,16,0.298544,0.638273,ministral8b::BZ05::19
ministral8b,BZ05,19,24,312,97.6923,1.3426,0.7448,0.7963,0.3233,92.2183,business,lowrank,16,0.417933,0.835469,ministral8b::BZ05::19
ministral8b,BZ05,19,25,312,26.6703,1.054,0.9487,0.9916,0.066,129.5185,business,lowrank,16,0.097799,0.248821,ministral8b::BZ05::19
ministral8b,BZ05,19,26,312,65.4372,1.0665,0.9377,0.9751,0.1338,106.9985,business,lowrank,16,0.138032,0.367609,ministral8b::BZ05::19
ministral8b,BZ05,19,27,312,33.9268,1.056,0.947,0.9884,0.0952,114.9928,business,lowrank,16,0.093201,0.252258,ministral8b::BZ05::19
ministral8b,BZ05,19,28,312,13.1085,1.0413,0.9603,0.997,0.0596,137.0492,business,lowrank,16,0.055562,0.147922,ministral8b::BZ05::19
ministral8b,BZ05,19,29,312,15.6435,1.0624,0.9412,0.9947,0.0729,132.1205,business,lowrank,16,0.066712,0.156346,ministral8b::BZ05::19
ministral8b,BZ05,19,30,312,26.5831,1.0549,0.9479,0.9898,0.0928,135.2353,business,lowrank,16,0.107423,0.235072,ministral8b::BZ05::19
ministral8b,BZ05,19,31,312,8.6508,1.0372,0.9641,0.9985,0.0549,135.0189,business,lowrank,16,0.038537,0.092809,ministral8b::BZ05::19
ministral8b,BZ05,20,0,312,33.9949,1.2139,0.8238,0.98,0.136,120.4685,business,lowrank,16,0.122233,0.260482,ministral8b::BZ05::20
ministral8b,BZ05,20,1,312,8.3232,1.1348,0.8812,0.9984,0.0622,132.7544,business,lowrank,16,0.035926,0.093118,ministral8b::BZ05::20
ministral8b,BZ05,20,2,312,42.2403,1.2818,0.7802,0.9739,0.1587,121.462,business,lowrank,16,0.136395,0.34133,ministral8b::BZ05::20
ministral8b,BZ05,20,3,312,23.6244,1.1834,0.845,0.9898,0.0984,125.645,business,lowrank,16,0.093641,0.209579,ministral8b::BZ05::20
ministral8b,BZ05,20,4,312,5.4422,1.0314,0.9696,0.9988,0.0418,144.4638,business,lowrank,16,0.022464,0.04825,ministral8b::BZ05::20
ministral8b,BZ05,20,5,312,125.5519,1.2635,0.7914,0.8308,0.2957,99.2637,business,lowrank,16,0.405341,1.004532,ministral8b::BZ05::20
ministral8b,BZ05,20,6,312,5.6045,1.0367,0.9646,0.999,0.0455,145.8363,business,lowrank,16,0.020283,0.043636,ministral8b::BZ05::20
ministral8b,BZ05,20,7,312,179.0529,1.8735,0.5338,0.6007,0.3571,69.074,business,lowrank,16,0.578019,1.047074,ministral8b::BZ05::20
ministral8b,BZ05,20,8,312,110.3963,1.225,0.8163,0.8658,0.2664,87.0955,business,lowrank,16,0.339459,0.700774,ministral8b::BZ05::20
ministral8b,BZ05,20,9,312,4.6231,1.0232,0.9773,0.9997,0.0422,145.1331,business,lowrank,16,0.01861,0.052765,ministral8b::BZ05::20
ministral8b,BZ05,20,10,312,88.2504,1.0849,0.9217,0.9548,0.1511,107.8199,business,lowrank,16,0.193589,0.425015,ministral8b::BZ05::20
ministral8b,BZ05,20,11,312,4.6267,1.0286,0.9722,0.9992,0.0367,144.1129,business,lowrank,16,0.017481,0.039492,ministral8b::BZ05::20
ministral8b,BZ05,20,12,312,3.3682,1.0055,0.9945,0.9998,0.0361,142.2458,business,lowrank,16,0.015118,0.031077,ministral8b::BZ05::20
ministral8b,BZ05,20,13,312,2.6259,1.0053,0.9947,0.9999,0.0331,146.3906,business,lowrank,16,0.011235,0.02108,ministral8b::BZ05::20
ministral8b,BZ05,20,14,312,53.7617,1.0657,0.9383,0.9605,0.1915,121.0165,business,lowrank,16,0.167306,0.458263,ministral8b::BZ05::20
ministral8b,BZ05,20,15,312,3.7817,1.0067,0.9933,0.9998,0.0401,142.28,business,lowrank,16,0.016744,0.038005,ministral8b::BZ05::20
ministral8b,BZ05,20,16,312,200.7143,1.3705,0.7296,0.778,0.3723,94.7732,business,lowrank,16,0.467887,1.343739,ministral8b::BZ05::20
ministral8b,BZ05,20,17,312,71.3271,1.0681,0.9362,0.9732,0.1254,119.6871,business,lowrank,16,0.177348,0.426602,ministral8b::BZ05::20
ministral8b,BZ05,20,18,312,158.5773,1.2678,0.7888,0.8329,0.332,103.2127,business,lowrank,16,0.419429,1.180497,ministral8b::BZ05::20
ministral8b,BZ05,20,19,312,123.7036,1.3359,0.7486,0.8096,0.372,89.6737,business,lowrank,16,0.410898,0.999048,ministral8b::BZ05::20
ministral8b,BZ05,20,20,312,61.2419,1.2309,0.8124,0.9331,0.1921,105.4827,business,lowrank,16,0.236584,0.412281,ministral8b::BZ05::20
ministral8b,BZ05,20,21,312,65.0597,1.2365,0.8087,0.9339,0.222,107.1211,business,lowrank,16,0.277689,0.529645,ministral8b::BZ05::20
ministral8b,BZ05,20,22,312,258.285,2.1057,0.4749,0.518,0.4642,69.6273,business,monarch,2,0.646618,5.913941,ministral8b::BZ05::20
ministral8b,BZ05,20,23,312,61.3079,1.2422,0.805,0.9456,0.2095,110.7362,business,lowrank,16,0.233144,0.462779,ministral8b::BZ05::20
ministral8b,BZ05,20,24,312,128.3733,1.2415,0.8055,0.8519,0.3009,83.3307,business,lowrank,16,0.360378,0.716908,ministral8b::BZ05::20
ministral8b,BZ05,20,25,312,11.1872,1.0706,0.934,0.9954,0.0608,137.3204,business,lowrank,16,0.040281,0.087677,ministral8b::BZ05::20
ministral8b,BZ05,20,26,312,9.3246,1.0519,0.9506,0.9984,0.0482,137.8882,business,lowrank,16,0.043455,0.102482,ministral8b::BZ05::20
ministral8b,BZ05,20,27,312,179.1684,1.4668,0.6817,0.7566,0.2884,79.9598,business,lowrank,16,0.469487,1.050584,ministral8b::BZ05::20
ministral8b,BZ05,20,28,312,3.0841,1.0566,0.9464,0.9998,0.0357,145.8592,business,lowrank,16,0.009584,0.019726,ministral8b::BZ05::20
ministral8b,BZ05,20,29,312,3.0813,1.0527,0.95,0.9998,0.0306,145.9545,business,lowrank,16,0.01014,0.017906,ministral8b::BZ05::20
ministral8b,BZ05,20,30,312,10.3795,1.0902,0.9172,0.9978,0.0644,133.4033,business,lowrank,16,0.044255,0.114342,ministral8b::BZ05::20
ministral8b,BZ05,20,31,312,5.2136,1.0699,0.9347,0.999,0.0415,141.9884,business,lowrank,16,0.02221,0.040148,ministral8b::BZ05::20
ministral8b,BZ05,21,0,312,5.0912,1.0217,0.9787,0.9992,0.039,138.7464,business,lowrank,16,0.025673,0.055394,ministral8b::BZ05::21
ministral8b,BZ05,21,1,312,36.634,1.0743,0.9309,0.9706,0.094,119.5073,business,lowrank,16,0.157904,0.263887,ministral8b::BZ05::21
ministral8b,BZ05,21,2,312,25.6757,1.0397,0.9618,0.9884,0.0673,123.1855,business,lowrank,16,0.100336,0.244735,ministral8b::BZ05::21
ministral8b,BZ05,21,3,312,7.2405,1.0219,0.9786,0.9988,0.0388,137.7655,business,lowrank,16,0.034014,0.101672,ministral8b::BZ05::21
ministral8b,BZ05,21,4,312,78.2572,1.1161,0.896,0.9428,0.1614,103.1063,business,lowrank,16,0.207594,0.450644,ministral8b::BZ05::21
ministral8b,BZ05,21,5,312,40.6664,1.0569,0.9462,0.9763,0.1373,117.251,business,lowrank,16,0.148064,0.318314,ministral8b::BZ05::21
ministral8b,BZ05,21,6,312,94.2087,1.1913,0.8394,0.8891,0.245,98.583,business,lowrank,16,0.346169,0.736023,ministral8b::BZ05::21
ministral8b,BZ05,21,7,312,43.885,1.08,0.9259,0.9722,0.129,118.9114,business,lowrank,16,0.14695,0.347964,ministral8b::BZ05::21
ministral8b,BZ05,21,8,312,158.0081,1.7026,0.5873,0.6321,0.449,78.3003,business,lowrank,16,0.598276,1.508444,ministral8b::BZ05::21
ministral8b,BZ05,21,9,312,153.1869,1.1968,0.8356,0.8715,0.238,97.7472,business,lowrank,16,0.353653,0.808029,ministral8b::BZ05::21
ministral8b,BZ05,21,10,312,231.4535,1.8118,0.5519,0.579,0.4301,82.2418,business,lowrank,16,0.645721,1.924184,ministral8b::BZ05::21
ministral8b,BZ05,21,11,312,128.2304,1.4102,0.7091,0.769,0.3703,75.8353,business,lowrank,16,0.433858,0.78601,ministral8b::BZ05::21
ministral8b,BZ05,21,12,312,74.7392,1.1581,0.8635,0.9464,0.2114,112.3608,business,lowrank,16,0.209165,0.480657,ministral8b::BZ05::21
ministral8b,BZ05,21,13,312,168.608,1.1866,0.8428,0.8816,0.2716,98.7449,business,lowrank,16,0.34059,0.873446,ministral8b::BZ05::21
ministral8b,BZ05,21,14,312,113.2081,1.3917,0.7185,0.8472,0.3176,91.0837,business,lowrank,16,0.370245,0.784218,ministral8b::BZ05::21
ministral8b,BZ05,21,15,312,39.5011,1.1495,0.87,0.971,0.1369,111.4898,business,lowrank,16,0.13174,0.278309,ministral8b::BZ05::21
ministral8b,BZ05,21,16,312,33.26,1.034,0.9671,0.9899,0.1208,121.2366,business,lowrank,16,0.098546,0.253701,ministral8b::BZ05::21
ministral8b,BZ05,21,17,312,14.5671,1.0497,0.9527,0.9963,0.0691,137.9569,business,lowrank,16,0.04668,0.123319,ministral8b::BZ05::21
ministral8b,BZ05,21,18,312,81.4392,1.0546,0.9482,0.9759,0.1653,125.1687,business,lowrank,16,0.156094,0.459683,ministral8b::BZ05::21
ministral8b,BZ05,21,19,312,12.0159,1.031,0.9699,0.9974,0.0662,138.6514,business,lowrank,16,0.047868,0.12019,ministral8b::BZ05::21
ministral8b,BZ05,21,20,312,36.612,1.1092,0.9015,0.9796,0.1346,104.3074,business,lowrank,16,0.110297,0.235895,ministral8b::BZ05::21
ministral8b,BZ05,21,21,312,6.9948,1.032,0.969,0.9992,0.0417,130.3699,business,lowrank,16,0.025704,0.060744,ministral8b::BZ05::21
ministral8b,BZ05,21,22,312,9.9199,1.0982,0.9106,0.9976,0.0639,132.4229,business,lowrank,16,0.039497,0.085337,ministral8b::BZ05::21
ministral8b,BZ05,21,23,312,93.546,1.0468,0.9553,0.9752,0.1499,107.072,business,lowrank,16,0.156047,0.421934,ministral8b::BZ05::21
ministral8b,BZ05,21,24,312,11.8807,1.1538,0.8667,0.995,0.0466,129.8285,business,lowrank,16,0.049183,0.116615,ministral8b::BZ05::21
ministral8b,BZ05,21,25,312,3.506,1.1291,0.8856,0.9998,0.0414,142.0766,business,lowrank,16,0.012361,0.029033,ministral8b::BZ05::21
ministral8b,BZ05,21,26,312,33.4416,1.1456,0.8729,0.9878,0.1028,119.6772,business,lowrank,16,0.100488,0.266011,ministral8b::BZ05::21
ministral8b,BZ05,21,27,312,24.4318,1.2524,0.7984,0.9861,0.0722,125.1367,business,lowrank,16,0.091354,0.232004,ministral8b::BZ05::21
ministral8b,BZ05,21,28,312,8.8394,1.054,0.9487,0.9974,0.0551,136.9085,business,lowrank,16,0.039682,0.078629,ministral8b::BZ05::21
ministral8b,BZ05,21,29,312,11.5743,1.0426,0.9592,0.9965,0.0653,129.8786,business,lowrank,16,0.048814,0.104115,ministral8b::BZ05::21
ministral8b,BZ05,21,30,312,46.3356,1.0782,0.9275,0.9561,0.1678,116.9093,business,lowrank,16,0.204171,0.39821,ministral8b::BZ05::21
ministral8b,BZ05,21,31,312,101.6002,1.6394,0.61,0.7586,0.2788,86.0757,business,lowrank,16,0.435448,0.782784,ministral8b::BZ05::21
ministral8b,BZ05,22,0,312,106.1451,1.268,0.7887,0.8825,0.2025,95.863,business,lowrank,16,0.3093,0.634805,ministral8b::BZ05::22
ministral8b,BZ05,22,1,312,63.7873,1.1586,0.8631,0.9509,0.1688,110.2004,business,lowrank,16,0.197701,0.472837,ministral8b::BZ05::22
ministral8b,BZ05,22,2,312,175.3188,1.3547,0.7382,0.8044,0.2902,88.565,business,lowrank,16,0.423352,0.879611,ministral8b::BZ05::22
ministral8b,BZ05,22,3,312,133.9252,1.5719,0.6362,0.7113,0.3961,75.7712,business,lowrank,16,0.492783,0.996839,ministral8b::BZ05::22
ministral8b,BZ05,22,4,312,111.2781,1.2904,0.775,0.8172,0.3307,101.4198,business,lowrank,16,0.430155,1.048567,ministral8b::BZ05::22
ministral8b,BZ05,22,5,312,188.4449,1.6854,0.5933,0.6374,0.4991,75.3199,business,lowrank,16,0.572084,1.696663,ministral8b::BZ05::22
ministral8b,BZ05,22,6,312,76.4854,1.0594,0.944,0.9835,0.1294,131.7927,business,lowrank,16,0.125684,0.40901,ministral8b::BZ05::22
ministral8b,BZ05,22,7,312,5.2093,1.0539,0.9489,0.9997,0.0439,143.8985,business,lowrank,16,0.020186,0.053377,ministral8b::BZ05::22
ministral8b,BZ05,22,8,312,26.4624,1.0403,0.9613,0.9896,0.1102,133.4094,business,lowrank,16,0.101723,0.227685,ministral8b::BZ05::22
ministral8b,BZ05,22,9,312,21.3824,1.0325,0.9685,0.9919,0.0822,121.1507,business,lowrank,16,0.076945,0.174355,ministral8b::BZ05::22
ministral8b,BZ05,22,10,312,9.9579,1.0265,0.9742,0.9977,0.0583,140.33,business,lowrank,16,0.042364,0.093712,ministral8b::BZ05::22
ministral8b,BZ05,22,11,312,42.2428,1.0401,0.9615,0.9878,0.1274,126.9783,business,lowrank,16,0.119229,0.282507,ministral8b::BZ05::22
ministral8b,BZ05,22,12,312,66.7984,1.199,0.834,0.9139,0.1708,108.5161,business,lowrank,16,0.251798,0.501274,ministral8b::BZ05::22
ministral8b,BZ05,22,13,312,113.0178,1.3039,0.767,0.818,0.326,82.499,business,lowrank,16,0.402352,0.804667,ministral8b::BZ05::22
ministral8b,BZ05,22,14,312,48.0381,1.0839,0.9226,0.9693,0.1388,115.8479,business,lowrank,16,0.156089,0.376961,ministral8b::BZ05::22
ministral8b,BZ05,22,15,312,63.6578,1.1165,0.8956,0.9474,0.1551,108.834,business,lowrank,16,0.198055,0.44742,ministral8b::BZ05::22
ministral8b,BZ05,22,16,312,30.5018,1.1,0.9091,0.9825,0.1193,126.9282,business,lowrank,16,0.125516,0.241827,ministral8b::BZ05::22
ministral8b,BZ05,22,17,312,33.1057,1.1016,0.9078,0.9856,0.1297,128.3891,business,lowrank,16,0.096033,0.243976,ministral8b::BZ05::22
ministral8b,BZ05,22,18,312,45.393,1.1517,0.8683,0.9712,0.1585,117.9028,business,lowrank,16,0.158498,0.351015,ministral8b::BZ05::22
ministral8b,BZ05,22,19,312,33.0905,1.1246,0.8892,0.9702,0.1283,122.8968,business,lowrank,16,0.132692,0.234774,ministral8b::BZ05::22
ministral8b,BZ05,22,20,312,26.2185,1.044,0.9579,0.9902,0.1039,130.6547,business,lowrank,16,0.098013,0.217384,ministral8b::BZ05::22
ministral8b,BZ05,22,21,312,63.1681,1.1049,0.9051,0.9495,0.1577,108.9551,business,lowrank,16,0.20999,0.424809,ministral8b::BZ05::22
ministral8b,BZ05,22,22,312,17.0818,1.0336,0.9675,0.9954,0.0684,136.7556,business,lowrank,16,0.065756,0.153978,ministral8b::BZ05::22
ministral8b,BZ05,22,23,312,20.8717,1.0652,0.9388,0.9918,0.0774,130.6563,business,lowrank,16,0.093095,0.202782,ministral8b::BZ05::22
ministral8b,BZ05,22,24,312,62.6648,1.1117,0.8995,0.9531,0.1818,98.1863,business,lowrank,16,0.190716,0.410691,ministral8b::BZ05::22
ministral8b,BZ05,22,25,312,3.6443,1.0754,0.9299,0.9998,0.0384,143.875,business,lowrank,16,0.012959,0.028652,ministral8b::BZ05::22
ministral8b,BZ05,22,26,312,10.006,1.0279,0.9729,0.9988,0.0539,137.6465,business,lowrank,16,0.035366,0.086886,ministral8b::BZ05::22
ministral8b,BZ05,22,27,312,7.3846,1.0569,0.9462,0.9988,0.0559,142.1793,business,lowrank,16,0.018853,0.052676,ministral8b::BZ05::22
ministral8b,BZ05,22,28,312,44.3331,1.08,0.926,0.9768,0.1319,118.3564,business,lowrank,16,0.137725,0.3156,ministral8b::BZ05::22
ministral8b,BZ05,22,29,312,15.6717,1.0481,0.9541,0.9952,0.0806,136.6483,business,lowrank,16,0.058225,0.146495,ministral8b::BZ05::22
ministral8b,BZ05,22,30,312,18.3957,1.0357,0.9655,0.9936,0.0775,131.0928,business,lowrank,16,0.06473,0.17101,ministral8b::BZ05::22
ministral8b,BZ05,22,31,312,4.8023,1.0623,0.9413,0.9997,0.0454,143.3178,business,lowrank,16,0.016473,0.044192,ministral8b::BZ05::22
ministral8b,BZ05,23,0,312,6.9703,1.0537,0.949,0.9941,0.0368,138.1516,business,lowrank,16,0.025731,0.049039,ministral8b::BZ05::23
ministral8b,BZ05,23,1,312,29.3355,1.2936,0.773,0.9208,0.1165,111.1597,business,lowrank,16,0.1861,0.217082,ministral8b::BZ05::23
ministral8b,BZ05,23,2,312,41.6546,1.0999,0.9092,0.9602,0.1305,114.0052,business,lowrank,16,0.140359,0.322671,ministral8b::BZ05::23
ministral8b,BZ05,23,3,312,4.6274,1.0797,0.9262,0.9995,0.0389,138.1835,business,lowrank,16,0.021556,0.042017,ministral8b::BZ05::23
ministral8b,BZ05,23,4,312,84.3336,1.2098,0.8266,0.9003,0.2563,105.1661,business,lowrank,16,0.300058,0.625663,ministral8b::BZ05::23
ministral8b,BZ05,23,5,312,131.2593,1.6744,0.5972,0.6942,0.3822,82.598,business,lowrank,16,0.525683,1.102921,ministral8b::BZ05::23
ministral8b,BZ05,23,6,312,80.1765,1.1396,0.8775,0.9349,0.1699,113.6385,business,lowrank,16,0.265866,0.564848,ministral8b::BZ05::23
ministral8b,BZ05,23,7,312,23.7911,1.0888,0.9185,0.9863,0.1084,130.8013,business,lowrank,16,0.102852,0.199204,ministral8b::BZ05::23
ministral8b,BZ05,23,8,312,92.5409,1.0842,0.9223,0.954,0.1999,107.9417,business,lowrank,16,0.215024,0.508893,ministral8b::BZ05::23
ministral8b,BZ05,23,9,312,57.0992,1.0587,0.9445,0.98,0.1648,119.2791,business,lowrank,16,0.14532,0.389806,ministral8b::BZ05::23
